s,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
 5.0814634E+000, 1.1763510E+003, 1.1343861E+003, 1.3962939E+003, 1.3962939E+003, 6.5904853E+002, 1.3681534E+003, 1.3522073E+003, 1.0690167E+003, 1.0690167E+003, 6.2701795E+002, 1.3258755E+003, 1.4513362E+003, 1.2680996E+003, 1.2680996E+003, 6.8663038E+002, 9.9208955E+002, 1.4145037E+003, 1.0455716E+003, 1.0455716E+003, 1.0596899E+003, 6.1692833E+002, 4.0915336E+002, 3.7510959E+002, 3.7510959E+002, 3.7155179E+002, 5.3092722E+002, 4.0940836E+002, 3.8028162E+002, 3.8028162E+002, 4.3451962E+002, 2.3114914E+000, 2.3690744E+000, 1.6663193E+000, 1.6663193E+000, 2.6667149E-001, 2.6667149E-001, 4.3810926E-002, 4.3810926E-002, 5.1571778E-003, 5.1571778E-003, 3.7898601E-004, 3.7898601E-004, 2.4877063E-005, 2.4877063E-005, 2.4877063E-005, 2.4877063E-005, 2.0634852E+000, 2.3156923E+000, 2.1175076E+000, 2.1175076E+000, 2.6787700E-001, 2.6787700E-001, 5.0342698E-002, 5.0342698E-002, 6.2163475E-003, 6.2163475E-003, 6.7221317E-004, 6.7221317E-004, 1.6191685E-005, 1.6191685E-005, 1.6191685E-005, 1.6191685E-005, 1.7873962E+000, 1.9425778E+000, 4.0303751E-001, 4.0303751E-001, 1.4812906E-001, 1.4812906E-001, 6.5741004E-002, 6.5741004E-002, 5.9614042E-002, 5.9614042E-002, 4.9036002E-002, 4.9036002E-002, 8.3598481E-004, 8.3598481E-004, 8.3598481E-004, 8.3598481E-004, 3.1179044E-001, 5.6908210E-001, 2.8451863E-001, 2.8451863E-001, 2.7497766E-001, 2.7497766E-001, 1.2704921E-001, 1.2704921E-001, 2.1510955E-002, 2.1510955E-002, 1.6355556E-003, 1.6355556E-003, 4.5517071E-004, 4.5517071E-004, 4.5517071E-004, 4.5517071E-004, 1.1600025E-001, 6.9399449E-002, 5.3409866E-002, 5.3409866E-002, 7.7907553E-002, 7.7907553E-002, 6.1715375E-002, 6.1715375E-002, 1.0711575E-002, 1.0711575E-002, 6.0855754E-003, 6.0855754E-003, 4.1617346E-003, 4.1617346E-003, 4.1617346E-003, 4.1617346E-003
 5.1017968E+000, 1.1824563E+003, 1.1359306E+003, 1.3472409E+003, 1.3472409E+003, 6.3057562E+002, 1.3586226E+003, 1.2559924E+003, 1.3245265E+003, 1.3245265E+003, 6.2463910E+002, 1.1252683E+003, 1.4368238E+003, 1.2220511E+003, 1.2220511E+003, 6.7916753E+002, 1.1525886E+003, 1.4559467E+003, 1.2630563E+003, 1.2630563E+003, 9.1026982E+002, 6.6042669E+002, 5.4356865E+002, 5.8379856E+002, 5.8379856E+002, 5.6812617E+002, 5.3521334E+002, 4.1125007E+002, 3.7543239E+002, 3.7543239E+002, 3.8247057E+002, 2.2923558E+000, 2.2598757E+000, 8.2376056E-001, 8.2376056E-001, 2.2407166E-001, 2.2407166E-001, 4.1264534E-002, 4.1264534E-002, 4.4212564E-003, 4.4212564E-003, 3.2800942E-004, 3.2800942E-004, 2.3407900E-005, 2.3407900E-005, 2.3407900E-005, 2.3407900E-005, 2.1157948E+000, 2.3058824E+000, 2.0991297E+000, 2.0991297E+000, 2.7035796E-001, 2.7035796E-001, 4.4326757E-002, 4.4326757E-002, 5.3569613E-003, 5.3569613E-003, 6.2253747E-004, 6.2253747E-004, 1.5026442E-005, 1.5026442E-005, 1.5026442E-005, 1.5026442E-005, 2.0648088E+000, 2.1486650E+000, 1.0171423E+000, 1.0171423E+000, 1.9070626E-001, 1.9070626E-001, 6.1360511E-002, 6.1360511E-002, 4.1640472E-002, 4.1640472E-002, 3.5409156E-002, 3.5409156E-002, 8.1033959E-004, 8.1033959E-004, 8.1033959E-004, 8.1033959E-004, 3.2320730E-001, 5.9816817E-001, 3.8616320E-001, 3.8616320E-001, 2.2542651E-001, 2.2542651E-001, 1.7589963E-001, 1.7589963E-001, 7.2461829E-002, 7.2461829E-002, 8.6705411E-003, 8.6705411E-003, 5.6593881E-004, 5.6593881E-004, 5.6593881E-004, 5.6593881E-004, 1.1977959E-001, 7.0329757E-002, 5.1690547E-002, 5.1690547E-002, 5.5264162E-002, 5.5264162E-002, 3.3518610E-002, 3.3518610E-002, 7.2583186E-003, 7.2583186E-003, 5.0889314E-003, 5.0889314E-003, 4.7069965E-003, 4.7069965E-003, 4.7069965E-003, 4.7069965E-003
 5.1202817E+000, 1.2038108E+003, 1.2585316E+003, 1.4004260E+003, 1.4004260E+003, 5.7112690E+002, 1.3527288E+003, 1.1806935E+003, 1.3856536E+003, 1.3856536E+003, 6.0115858E+002, 1.3415638E+003, 1.3935110E+003, 1.3673457E+003, 1.3673457E+003, 7.1574119E+002, 8.8638886E+002, 1.3420234E+003, 1.1941057E+003, 1.1941057E+003, 8.4364839E+002, 9.3491500E+002, 1.1007847E+003, 1.1160533E+003, 1.1160533E+003, 9.1825940E+002, 4.5072880E+002, 4.2397487E+002, 4.2731344E+002, 4.2731344E+002, 4.1902109E+002, 2.2756276E+000, 2.2262475E+000, 6.5435236E-001, 6.5435236E-001, 1.8708150E-001, 1.8708150E-001, 3.7019352E-002, 3.7019352E-002, 4.1035154E-003, 4.1035154E-003, 2.9087346E-004, 2.9087346E-004, 2.2085241E-005, 2.2085241E-005, 2.2085241E-005, 2.2085241E-005, 1.9959749E+000, 2.2270580E+000, 8.6639733E-001, 8.6639733E-001, 1.9720625E-001, 1.9720625E-001, 3.6446180E-002, 3.6446180E-002, 4.6948487E-003, 4.6948487E-003, 5.8078380E-004, 5.8078380E-004, 1.4081568E-005, 1.4081568E-005, 1.4081568E-005, 1.4081568E-005, 1.9338190E+000, 2.2031181E+000, 1.9774015E+000, 1.9774015E+000, 2.8802732E-001, 2.8802732E-001, 5.6907285E-002, 5.6907285E-002, 3.1341926E-002, 3.1341926E-002, 2.4725600E-002, 2.4725600E-002, 7.3277383E-004, 7.3277383E-004, 7.3277383E-004, 7.3277383E-004, 2.4553109E-001, 4.5498628E-001, 3.4922719E-001, 3.4922719E-001, 2.2672647E-001, 2.2672647E-001, 1.4464275E-001, 1.4464275E-001, 9.8954943E-002, 9.8954943E-002, 2.0638201E-002, 2.0638201E-002, 8.6244940E-004, 8.6244940E-004, 8.6244940E-004, 8.6244940E-004, 8.8631852E-002, 7.8353167E-002, 8.0394836E-002, 8.0394836E-002, 7.7311047E-002, 7.7311047E-002, 2.5466364E-002, 2.5466364E-002, 6.2291408E-003, 6.2291408E-003, 4.2083708E-003, 4.2083708E-003, 5.0707165E-003, 5.0707165E-003, 5.0707165E-003, 5.0707165E-003
 5.1407999E+000, 1.1967857E+003, 1.3954350E+003, 1.0260634E+003, 1.0260634E+003, 5.3117488E+002, 1.3832809E+003, 1.3040555E+003, 1.4057820E+003, 1.4057820E+003, 6.0624553E+002, 1.4378810E+003, 1.3393192E+003, 1.4176399E+003, 1.4176399E+003, 9.4569289E+002, 9.7866140E+002, 1.3994336E+003, 1.3576711E+003, 1.3576711E+003, 9.4185106E+002, 8.2052647E+002, 1.1428995E+003, 1.1158375E+003, 1.1158375E+003, 8.3811982E+002, 6.6063809E+002, 7.7437604E+002, 8.6798936E+002, 8.6798936E+002, 7.0351614E+002, 2.1810927E+000, 2.2603179E+000, 7.4339613E-001, 7.4339613E-001, 1.5500728E-001, 1.5500728E-001, 2.8971939E-002, 2.8971939E-002, 4.2604466E-003, 4.2604466E-003, 2.7640021E-004, 2.7640021E-004, 2.0914992E-005, 2.0914992E-005, 2.0914992E-005, 2.0914992E-005, 2.0499538E+000, 1.7679179E+000, 3.3301629E-001, 3.3301629E-001, 1.2618882E-001, 1.2618882E-001, 2.9430992E-002, 2.9430992E-002, 4.2434662E-003, 4.2434662E-003, 5.4110582E-004, 5.4110582E-004, 1.3306489E-005, 1.3306489E-005, 1.3306489E-005, 1.3306489E-005, 1.7720450E+000, 2.1604531E+000, 9.3172269E-001, 9.3172269E-001, 2.5735224E-001, 2.5735224E-001, 4.8122529E-002, 4.8122529E-002, 2.3973882E-002, 2.3973882E-002, 1.6587026E-002, 1.6587026E-002, 6.2489500E-004, 6.2489500E-004, 6.2489500E-004, 6.2489500E-004, 3.4423559E-001, 6.5492441E-001, 4.8448966E-001, 4.8448966E-001, 2.7639484E-001, 2.7639484E-001, 1.3751990E-001, 1.3751990E-001, 9.9253421E-002, 9.9253421E-002, 2.9901236E-002, 2.9901236E-002, 1.4049865E-003, 1.4049865E-003, 1.4049865E-003, 1.4049865E-003, 1.5439377E-001, 1.8166152E-001, 1.9851212E-001, 1.9851212E-001, 1.6065420E-001, 1.6065420E-001, 1.0597979E-001, 1.0597979E-001, 2.1890072E-002, 2.1890072E-002, 3.9488773E-003, 3.9488773E-003, 5.1099980E-003, 5.1099980E-003, 5.1099980E-003, 5.1099980E-003
 5.1611332E+000, 1.3030396E+003, 1.3952103E+003, 1.0165881E+003, 1.0165881E+003, 5.0743867E+002, 1.3416752E+003, 1.3960869E+003, 1.2394288E+003, 1.2394288E+003, 5.7631065E+002, 1.4337051E+003, 1.3911487E+003, 1.4418311E+003, 1.4418311E+003, 9.7319178E+002, 9.0022330E+002, 1.3873800E+003, 1.3908540E+003, 1.3908540E+003, 1.1323513E+003, 8.5219247E+002, 1.0277451E+003, 1.2643682E+003, 1.2643682E+003, 1.1106640E+003, 7.1422688E+002, 9.3186197E+002, 1.0608406E+003, 1.0608406E+003, 8.2650804E+002, 2.1816333E+000, 2.3393767E+000, 8.1796947E-001, 8.1796947E-001, 1.3242240E-001, 1.3242240E-001, 2.1288078E-002, 2.1288078E-002, 5.2741337E-003, 5.2741337E-003, 3.0945965E-004, 3.0945965E-004, 1.9939330E-005, 1.9939330E-005, 1.9939330E-005, 1.9939330E-005, 1.9974001E+000, 1.6367381E+000, 3.0919757E-001, 3.0919757E-001, 1.0561134E-001, 1.0561134E-001, 2.8834142E-002, 2.8834142E-002, 4.2697959E-003, 4.2697959E-003, 5.1557461E-004, 5.1557461E-004, 1.2703721E-005, 1.2703721E-005, 1.2703721E-005, 1.2703721E-005, 1.3464137E+000, 1.7726163E+000, 4.7286713E-001, 4.7286713E-001, 1.5556441E-001, 1.5556441E-001, 3.3465797E-002, 3.3465797E-002, 1.7012309E-002, 1.7012309E-002, 1.0562875E-002, 1.0562875E-002, 5.0430835E-004, 5.0430835E-004, 5.0430835E-004, 5.0430835E-004, 3.2749174E-001, 9.5079404E-001, 8.9481408E-001, 8.9481408E-001, 4.2527347E-001, 4.2527347E-001, 1.9045970E-001, 1.9045970E-001, 1.0403333E-001, 1.0403333E-001, 3.7086555E-002, 3.7086555E-002, 2.3420546E-003, 2.3420546E-003, 2.3420546E-003, 2.3420546E-003, 1.6420155E-001, 2.1688965E-001, 2.4424913E-001, 2.4424913E-001, 1.8686895E-001, 1.8686895E-001, 1.2632121E-001, 1.2632121E-001, 5.4600907E-002, 5.4600907E-002, 6.1891057E-003, 6.1891057E-003, 4.9518427E-003, 4.9518427E-003, 4.9518427E-003, 4.9518427E-003
 5.1814666E+000, 1.3552842E+003, 1.3927632E+003, 1.0968072E+003, 1.0968072E+003, 5.2605655E+002, 1.3149000E+003, 1.4586066E+003, 8.5640565E+002, 8.5640565E+002, 5.9427180E+002, 1.3646061E+003, 1.4474742E+003, 1.2285642E+003, 1.2285642E+003, 6.0191137E+002, 1.0862675E+003, 1.4314186E+003, 1.4469939E+003, 1.4469939E+003, 1.3266970E+003, 7.0713326E+002, 1.1291789E+003, 1.1995423E+003, 1.1995423E+003, 1.0389795E+003, 7.3778000E+002, 7.7231691E+002, 9.6007973E+002, 9.6007973E+002, 1.0250555E+003, 2.2981611E+000, 2.3699813E+000, 8.0185371E-001, 8.0185371E-001, 1.2717659E-001, 1.2717659E-001, 1.8491160E-002, 1.8491160E-002, 7.6618624E-003, 7.6618624E-003, 4.2522935E-004, 4.2522935E-004, 1.9316632E-005, 1.9316632E-005, 1.9316632E-005, 1.9316632E-005, 2.0648723E+000, 1.9560813E+000, 3.7665903E-001, 3.7665903E-001, 1.1411686E-001, 1.1411686E-001, 3.6266623E-002, 3.6266623E-002, 5.0610293E-003, 5.0610293E-003, 5.1658041E-004, 5.1658041E-004, 1.2317442E-005, 1.2317442E-005, 1.2317442E-005, 1.2317442E-005, 1.7357616E+000, 7.6026670E-001, 2.6243505E-001, 2.6243505E-001, 1.4014927E-001, 1.4014927E-001, 3.1277287E-002, 3.1277287E-002, 1.1653732E-002, 1.1653732E-002, 6.7212059E-003, 6.7212059E-003, 3.9767323E-004, 3.9767323E-004, 3.9767323E-004, 3.9767323E-004, 3.3609750E-001, 9.3078709E-001, 6.6947183E-001, 6.6947183E-001, 4.4671213E-001, 4.4671213E-001, 2.6870900E-001, 2.6870900E-001, 1.4737571E-001, 1.4737571E-001, 5.2589690E-002, 5.2589690E-002, 3.9002840E-003, 3.9002840E-003, 3.9002840E-003, 3.9002840E-003, 1.7455074E-001, 1.8637351E-001, 2.3798452E-001, 2.3798452E-001, 2.4412964E-001, 2.4412964E-001, 1.2098239E-001, 1.2098239E-001, 4.6165323E-002, 4.6165323E-002, 7.4396162E-003, 7.4396162E-003, 4.6927917E-003, 4.6927917E-003, 4.6927917E-003, 4.6927917E-003
 5.2018000E+000, 1.3994189E+003, 1.3164930E+003, 1.2199780E+003, 1.2199780E+003, 5.4917830E+002, 1.3964043E+003, 1.4101288E+003, 9.7398032E+002, 9.7398032E+002, 6.5340847E+002, 1.1550552E+003, 1.4256904E+003, 9.0877516E+002, 9.0877516E+002, 5.0175592E+002, 1.0208077E+003, 1.4010980E+003, 1.2892587E+003, 1.2892587E+003, 8.8847265E+002, 6.7410920E+002, 1.2122178E+003, 1.3210267E+003, 1.3210267E+003, 1.2398885E+003, 6.1010218E+002, 8.3994157E+002, 1.0609511E+003, 1.0609511E+003, 9.9139970E+002, 2.2817378E+000, 2.2691171E+000, 7.4193008E-001, 7.4193008E-001, 1.1963893E-001, 1.1963893E-001, 1.8851947E-002, 1.8851947E-002, 1.1722007E-002, 1.1722007E-002, 6.5538405E-004, 6.5538405E-004, 1.9193410E-005, 1.9193410E-005, 1.9193410E-005, 1.9193410E-005, 1.9850725E+000, 1.8731698E+000, 3.5946164E-001, 3.5946164E-001, 1.2438248E-001, 1.2438248E-001, 4.5643352E-002, 4.5643352E-002, 6.5052277E-003, 6.5052277E-003, 5.4382238E-004, 5.4382238E-004, 1.2111264E-005, 1.2111264E-005, 1.2111264E-005, 1.2111264E-005, 1.7373745E+000, 1.2137573E+000, 3.4579396E-001, 3.4579396E-001, 1.5652184E-001, 1.5652184E-001, 3.7796957E-002, 3.7796957E-002, 8.2000424E-003, 8.2000424E-003, 4.3840087E-003, 4.3840087E-003, 3.1356887E-004, 3.1356887E-004, 3.1356887E-004, 3.1356887E-004, 2.6451717E-001, 5.1034122E-001, 4.1100652E-001, 4.1100652E-001, 2.1976084E-001, 2.1976084E-001, 1.7484448E-001, 1.7484448E-001, 1.2834027E-001, 1.2834027E-001, 6.5788004E-002, 6.5788004E-002, 5.7156147E-003, 5.7156147E-003, 5.7156147E-003, 5.7156147E-003, 1.5034584E-001, 2.1937333E-001, 2.8388638E-001, 2.8388638E-001, 2.6501669E-001, 2.6501669E-001, 1.5626868E-001, 1.5626868E-001, 4.9280188E-002, 4.9280188E-002, 8.2865623E-003, 8.2865623E-003, 4.3358200E-003, 4.3358200E-003, 4.3358200E-003, 4.3358200E-003
 5.2201000E+000, 1.3859289E+003, 1.2990230E+003, 1.5089554E+003, 1.5089554E+003, 6.2426854E+002, 1.4485305E+003, 1.4683829E+003, 1.0056272E+003, 1.0056272E+003, 5.6099424E+002, 1.2753237E+003, 1.3902842E+003, 8.3369361E+002, 8.3369361E+002, 4.8655846E+002, 9.3672577E+002, 1.3386755E+003, 1.1238990E+003, 1.1238990E+003, 6.2388128E+002, 7.3109069E+002, 1.1336489E+003, 1.1909272E+003, 1.1909272E+003, 1.0136941E+003, 5.4844367E+002, 8.9269471E+002, 1.0728135E+003, 1.0728135E+003, 1.0646966E+003, 2.2181266E+000, 2.2460115E+000, 8.9757132E-001, 8.9757132E-001, 1.2646630E-001, 1.2646630E-001, 2.2653396E-002, 2.2653396E-002, 1.6890617E-002, 1.6890617E-002, 9.8677077E-004, 9.8677077E-004, 1.9667414E-005, 1.9667414E-005, 1.9667414E-005, 1.9667414E-005, 1.8595154E+000, 2.2153558E+000, 9.0802417E-001, 9.0802417E-001, 1.8788588E-001, 1.8788588E-001, 5.7052938E-002, 5.7052938E-002, 8.2315177E-003, 8.2315177E-003, 5.8915067E-004, 5.8915067E-004, 1.2020498E-005, 1.2020498E-005, 1.2020498E-005, 1.2020498E-005, 1.4577279E+000, 1.2142103E+000, 3.7688328E-001, 3.7688328E-001, 1.5530340E-001, 1.5530340E-001, 4.5701441E-002, 4.5701441E-002, 6.8834693E-003, 6.8834693E-003, 2.9753154E-003, 2.9753154E-003, 2.5358373E-004, 2.5358373E-004, 2.5358373E-004, 2.5358373E-004, 2.3299461E-001, 3.9395386E-001, 3.0742753E-001, 3.0742753E-001, 1.4769872E-001, 1.4769872E-001, 1.1313564E-001, 1.1313564E-001, 8.0519990E-002, 8.0519990E-002, 5.5099054E-002, 5.5099054E-002, 6.4528026E-003, 6.4528026E-003, 6.4528026E-003, 6.4528026E-003, 1.3236291E-001, 2.2021647E-001, 2.6382589E-001, 2.6382589E-001, 2.5606271E-001, 2.5606271E-001, 2.2101794E-001, 2.2101794E-001, 8.0798129E-002, 8.0798129E-002, 1.2201026E-002, 1.2201026E-002, 3.9321589E-003, 3.9321589E-003, 3.9321589E-003, 3.9321589E-003
 5.2406456E+000, 1.3699283E+003, 1.3128969E+003, 1.2485039E+003, 1.2485039E+003, 6.3033488E+002, 1.4532314E+003, 1.3776431E+003, 7.9161185E+002, 7.9161185E+002, 4.3008614E+002, 1.4899487E+003, 1.4784840E+003, 1.2315415E+003, 1.2315415E+003, 7.2280597E+002, 9.2499399E+002, 1.2772408E+003, 9.1291375E+002, 9.1291375E+002, 5.7604507E+002, 6.0330434E+002, 1.0653358E+003, 1.0672504E+003, 1.0672504E+003, 7.7256380E+002, 5.2981230E+002, 8.8530077E+002, 9.6541711E+002, 9.6541711E+002, 8.7746475E+002, 2.2901148E+000, 2.2531982E+000, 9.3533175E-001, 9.3533175E-001, 1.6161118E-001, 1.6161118E-001, 3.3950275E-002, 3.3950275E-002, 2.3105461E-002, 2.3105461E-002, 1.4486196E-003, 1.4486196E-003, 2.0920452E-005, 2.0920452E-005, 2.0920452E-005, 2.0920452E-005, 2.0386703E+000, 2.1047704E+000, 6.2158141E-001, 6.2158141E-001, 1.8357349E-001, 1.8357349E-001, 6.4900988E-002, 6.4900988E-002, 9.0743309E-003, 9.0743309E-003, 6.0579108E-004, 6.0579108E-004, 1.1937984E-005, 1.1937984E-005, 1.1937984E-005, 1.1937984E-005, 1.2665344E+000, 1.5545624E+000, 3.1008271E-001, 3.1008271E-001, 8.6300230E-002, 8.6300230E-002, 3.9435423E-002, 3.9435423E-002, 5.9526298E-003, 5.9526298E-003, 2.0031366E-003, 2.0031366E-003, 2.0803202E-004, 2.0803202E-004, 2.0803202E-004, 2.0803202E-004, 2.3384519E-001, 3.7518114E-001, 2.6424811E-001, 2.6424811E-001, 1.3407378E-001, 1.3407378E-001, 9.1410428E-002, 9.1410428E-002, 6.3344961E-002, 6.3344961E-002, 3.5052818E-002, 3.5052818E-002, 6.3476562E-003, 6.3476562E-003, 6.3476562E-003, 6.3476562E-003, 1.1625815E-001, 2.0673125E-001, 2.2129970E-001, 2.2129970E-001, 2.0045401E-001, 2.0045401E-001, 1.7379339E-001, 1.7379339E-001, 1.1428620E-001, 1.1428620E-001, 2.0804790E-002, 2.0804790E-002, 3.5304906E-003, 3.5304906E-003, 3.5304906E-003, 3.5304906E-003
 5.2604159E+000, 1.3208820E+003, 1.3176503E+003, 9.6442875E+002, 9.6442875E+002, 5.1476354E+002, 1.4618515E+003, 1.4028497E+003, 1.3527837E+003, 1.3527837E+003, 5.0242516E+002, 1.4921084E+003, 1.4897930E+003, 8.9283139E+002, 8.9283139E+002, 6.4579364E+002, 9.4563495E+002, 1.3255766E+003, 1.2042057E+003, 1.2042057E+003, 7.2890268E+002, 6.9506109E+002, 1.0890168E+003, 1.0037149E+003, 1.0037149E+003, 6.3984655E+002, 5.9010237E+002, 8.8629052E+002, 9.6299671E+002, 9.6299671E+002, 8.0369594E+002, 2.3647875E+000, 2.1600496E+000, 8.7846963E-001, 8.7846963E-001, 2.1630588E-001, 2.1630588E-001, 6.0426358E-002, 6.0426358E-002, 3.0699022E-002, 3.0699022E-002, 2.0377384E-003, 2.0377384E-003, 2.3366689E-005, 2.3366689E-005, 2.3366689E-005, 2.3366689E-005, 1.8690097E+000, 1.8414197E+000, 3.0696458E-001, 3.0696458E-001, 1.1261055E-001, 1.1261055E-001, 5.5019877E-002, 5.5019877E-002, 8.3060311E-003, 8.3060311E-003, 5.6632721E-004, 5.6632721E-004, 1.1756570E-005, 1.1756570E-005, 1.1756570E-005, 1.1756570E-005, 1.2452611E+000, 2.1460101E+000, 5.9685615E-001, 5.9685615E-001, 1.5777584E-001, 1.5777584E-001, 3.4470731E-002, 3.4470731E-002, 4.9877325E-003, 4.9877325E-003, 1.3191160E-003, 1.3191160E-003, 1.7019993E-004, 1.7019993E-004, 1.7019993E-004, 1.7019993E-004, 2.3518978E-001, 3.7748345E-001, 3.4062345E-001, 3.4062345E-001, 1.9758265E-001, 1.9758265E-001, 7.2294658E-002, 7.2294658E-002, 4.7296146E-002, 4.7296146E-002, 1.9447179E-002, 1.9447179E-002, 5.9622157E-003, 5.9622157E-003, 5.9622157E-003, 5.9622157E-003, 1.3059749E-001, 1.9435258E-001, 2.0996966E-001, 2.0996966E-001, 1.7774202E-001, 1.7774202E-001, 1.4533860E-001, 1.4533860E-001, 1.4184544E-001, 1.4184544E-001, 6.1964611E-002, 6.1964611E-002, 3.3616524E-003, 3.3616524E-003, 3.3616524E-003, 3.3616524E-003
 5.2801863E+000, 1.2402826E+003, 1.3134495E+003, 1.0304442E+003, 1.0304442E+003, 4.5874737E+002, 1.4940235E+003, 1.4863068E+003, 1.1638709E+003, 1.1638709E+003, 6.7040127E+002, 1.3371829E+003, 1.4472251E+003, 1.0631498E+003, 1.0631498E+003, 4.6175547E+002, 9.5786663E+002, 1.4064707E+003, 1.2501367E+003, 1.2501367E+003, 8.8006593E+002, 7.0292417E+002, 1.1414950E+003, 1.2223904E+003, 1.2223904E+003, 8.2377250E+002, 5.3724939E+002, 8.2109375E+002, 9.3665120E+002, 9.3665120E+002, 7.2402254E+002, 2.3812422E+000, 2.1608203E+000, 9.8462197E-001, 9.8462197E-001, 2.7429380E-001, 2.7429380E-001, 1.0715666E-001, 1.0715666E-001, 4.0363661E-002, 4.0363661E-002, 2.7190327E-003, 2.7190327E-003, 2.7425723E-005, 2.7425723E-005, 2.7425723E-005, 2.7425723E-005, 1.9757752E+000, 1.9768705E+000, 3.1287527E-001, 3.1287527E-001, 9.0576239E-002, 9.0576239E-002, 3.8759108E-002, 3.8759108E-002, 6.7471376E-003, 6.7471376E-003, 4.8448325E-004, 4.8448325E-004, 1.1477268E-005, 1.1477268E-005, 1.1477268E-005, 1.1477268E-005, 1.3221829E+000, 1.4796156E+000, 4.1949050E-001, 4.1949050E-001, 2.0917731E-001, 2.0917731E-001, 3.8282094E-002, 3.8282094E-002, 4.4630029E-003, 4.4630029E-003, 9.0840593E-004, 9.0840593E-004, 1.3987447E-004, 1.3987447E-004, 1.3987447E-004, 1.3987447E-004, 2.7439662E-001, 4.8240751E-001, 3.9547761E-001, 3.9547761E-001, 2.3378045E-001, 2.3378045E-001, 7.2216820E-002, 7.2216820E-002, 3.6052560E-002, 3.6052560E-002, 1.1918170E-002, 1.1918170E-002, 5.6229981E-003, 5.6229981E-003, 5.6229981E-003, 5.6229981E-003, 1.1128027E-001, 1.8026237E-001, 2.1052195E-001, 2.1052195E-001, 1.6398223E-001, 1.6398223E-001, 1.1539362E-001, 1.1539362E-001, 1.1215762E-001, 1.1215762E-001, 9.2497115E-002, 9.2497115E-002, 4.0861700E-003, 4.0861700E-003, 4.0861700E-003, 4.0861700E-003
 5.3019336E+000, 1.2651746E+003, 1.4092395E+003, 9.3221762E+002, 9.3221762E+002, 4.2640099E+002, 1.3569391E+003, 1.4299805E+003, 9.4270210E+002, 9.4270210E+002, 5.9375200E+002, 1.4409530E+003, 1.5095863E+003, 1.0279045E+003, 1.0279045E+003, 4.4830123E+002, 1.1475772E+003, 1.3812619E+003, 1.1469014E+003, 1.1469014E+003, 6.7008199E+002, 8.7370790E+002, 1.2745551E+003, 1.2392181E+003, 1.2392181E+003, 1.0086847E+003, 5.4034948E+002, 7.2244148E+002, 1.0620092E+003, 1.0620092E+003, 9.3702883E+002, 2.3547155E+000, 2.1958721E+000, 1.1053931E+000, 1.1053931E+000, 2.8123882E-001, 2.8123882E-001, 1.4590875E-001, 1.4590875E-001, 5.2511158E-002, 5.2511158E-002, 3.5933172E-003, 3.5933172E-003, 3.4227487E-005, 3.4227487E-005, 3.4227487E-005, 3.4227487E-005, 1.8888067E+000, 1.4953950E+000, 2.7614215E-001, 2.7614215E-001, 7.7288421E-002, 7.7288421E-002, 2.3984715E-002, 2.3984715E-002, 4.9951789E-003, 4.9951789E-003, 3.8901906E-004, 3.8901906E-004, 1.1169165E-005, 1.1169165E-005, 1.1169165E-005, 1.1169165E-005, 1.1919229E+000, 9.8884103E-001, 2.6963023E-001, 2.6963023E-001, 1.4592054E-001, 1.4592054E-001, 3.6185506E-002, 3.6185506E-002, 3.8970852E-003, 3.8970852E-003, 6.4149767E-004, 6.4149767E-004, 1.1298930E-004, 1.1298930E-004, 1.1298930E-004, 1.1298930E-004, 4.2041955E-001, 4.8382779E-001, 3.5910183E-001, 3.5910183E-001, 1.7398393E-001, 1.7398393E-001, 7.1661757E-002, 7.1661757E-002, 2.7614836E-002, 2.7614836E-002, 8.2841899E-003, 8.2841899E-003, 5.2014513E-003, 5.2014513E-003, 5.2014513E-003, 5.2014513E-003, 1.1097789E-001, 1.6102877E-001, 2.4163679E-001, 2.4163679E-001, 2.1733865E-001, 2.1733865E-001, 1.1860018E-001, 1.1860018E-001, 7.8591177E-002, 7.8591177E-002, 7.2654198E-002, 7.2654198E-002, 6.1213171E-003, 6.1213171E-003, 6.1213171E-003, 6.1213171E-003
