s,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
 6.1419975E+000, 1.2298245E+003, 1.3475097E+003, 1.2014007E+003, 1.2014007E+003, 5.1789512E+002, 1.4292341E+003, 1.4328869E+003, 1.5198937E+003, 1.5198937E+003, 8.7445305E+002, 1.5046672E+003, 1.4445251E+003, 1.2798562E+003, 1.2798562E+003, 9.5488458E+002, 1.3648634E+003, 1.0659414E+003, 6.9574905E+002, 6.9574905E+002, 3.9045105E+002, 9.5142228E+002, 6.4134783E+002, 4.8814361E+002, 4.8814361E+002, 4.0510393E+002, 8.9679393E+002, 5.8326992E+002, 4.5068819E+002, 4.5068819E+002, 4.1175776E+002, 2.2432887E+000, 2.2346188E+000, 1.0872316E+000, 1.0872316E+000, 1.8233365E-001, 1.8233365E-001, 3.8830514E-002, 3.8830514E-002, 1.1650566E-002, 1.1650566E-002, 1.2521894E-003, 1.2521894E-003, 2.4476912E-005, 2.4476912E-005, 2.4476912E-005, 2.4476912E-005, 2.0643247E+000, 2.0489755E+000, 3.3414834E-001, 3.3414834E-001, 1.1866606E-001, 1.1866606E-001, 3.2434265E-002, 3.2434265E-002, 6.2324458E-003, 6.2324458E-003, 5.5666264E-004, 5.5666264E-004, 1.1731251E-004, 1.1731251E-004, 1.1731251E-004, 1.1731251E-004, 1.7167283E+000, 2.0427332E+000, 5.9599676E-001, 5.9599676E-001, 2.2370941E-001, 2.2370941E-001, 7.3833039E-002, 7.3833039E-002, 2.2308845E-002, 2.2308845E-002, 4.0397898E-003, 4.0397898E-003, 1.0738562E-003, 1.0738562E-003, 1.0738562E-003, 1.0738562E-003, 4.0175047E-001, 3.8594596E-001, 1.8326185E-001, 1.8326185E-001, 6.1005981E-002, 6.1005981E-002, 2.6345036E-002, 2.6345036E-002, 2.3213788E-002, 2.3213788E-002, 1.2016722E-002, 1.2016722E-002, 1.1169814E-003, 1.1169814E-003, 1.1169814E-003, 1.1169814E-003, 2.0657410E-001, 1.3552140E-001, 8.1358110E-002, 8.1358110E-002, 6.4067069E-002, 6.4067069E-002, 4.6539994E-002, 4.6539994E-002, 1.3769393E-002, 1.3769393E-002, 6.9137361E-003, 6.9137361E-003, 3.1565707E-003, 3.1565707E-003, 3.1565707E-003, 3.1565707E-003
 6.1612071E+000, 1.2446769E+003, 1.3242064E+003, 1.0525269E+003, 1.0525269E+003, 4.3344376E+002, 1.4128277E+003, 1.4131703E+003, 1.2910627E+003, 1.2910627E+003, 6.9529917E+002, 1.5115180E+003, 1.4377938E+003, 1.5781809E+003, 1.5781809E+003, 1.0188817E+003, 1.4242128E+003, 1.2558509E+003, 6.6139284E+002, 6.6139284E+002, 3.7808068E+002, 1.0619152E+003, 6.6727146E+002, 5.7453771E+002, 5.7453771E+002, 4.6839952E+002, 8.3914657E+002, 5.3058383E+002, 4.1748446E+002, 4.1748446E+002, 3.9110820E+002, 2.3071070E+000, 2.3066173E+000, 1.4255756E+000, 1.4255756E+000, 2.1014666E-001, 2.1014666E-001, 2.9978056E-002, 2.9978056E-002, 7.0998126E-003, 7.0998126E-003, 9.0653637E-004, 9.0653637E-004, 2.1586313E-005, 2.1586313E-005, 2.1586313E-005, 2.1586313E-005, 2.1395803E+000, 1.9376051E+000, 2.9410784E-001, 2.9410784E-001, 7.7748118E-002, 7.7748118E-002, 2.4824022E-002, 2.4824022E-002, 5.0748522E-003, 5.0748522E-003, 4.4513411E-004, 4.4513411E-004, 1.0794601E-004, 1.0794601E-004, 1.0794601E-004, 1.0794601E-004, 1.3650661E+000, 1.9479117E+000, 4.4639181E-001, 4.4639181E-001, 1.6873293E-001, 1.6873293E-001, 6.5651039E-002, 6.5651039E-002, 1.9050464E-002, 1.9050464E-002, 3.0818508E-003, 3.0818508E-003, 9.5553843E-004, 9.5553843E-004, 9.5553843E-004, 9.5553843E-004, 4.5626101E-001, 4.8357017E-001, 1.8403706E-001, 1.8403706E-001, 5.5134259E-002, 5.5134259E-002, 2.4766992E-002, 2.4766992E-002, 1.6991233E-002, 1.6991233E-002, 9.2832493E-003, 9.2832493E-003, 1.1633644E-003, 1.1633644E-003, 1.1633644E-003, 1.1633644E-003, 1.9891671E-001, 1.1650351E-001, 7.0780653E-002, 7.0780653E-002, 5.5596591E-002, 5.5596591E-002, 4.3966757E-002, 4.3966757E-002, 1.4990748E-002, 1.4990748E-002, 7.1976790E-003, 7.1976790E-003, 2.8652912E-003, 2.8652912E-003, 2.8652912E-003, 2.8652912E-003
 6.1804168E+000, 1.3017281E+003, 1.2784330E+003, 1.1741869E+003, 1.1741869E+003, 4.2508194E+002, 1.3309413E+003, 1.4291017E+003, 1.1192670E+003, 1.1192670E+003, 5.8838931E+002, 1.5212272E+003, 1.4655785E+003, 1.4486741E+003, 1.4486741E+003, 9.9340221E+002, 1.3912986E+003, 1.4708025E+003, 1.0909682E+003, 1.0909682E+003, 4.5966487E+002, 1.1770111E+003, 7.5220694E+002, 5.0708559E+002, 5.0708559E+002, 4.8287627E+002, 9.3447649E+002, 5.4140420E+002, 4.6450695E+002, 4.6450695E+002, 3.9304597E+002, 2.2366672E+000, 2.3270886E+000, 1.7251907E+000, 1.7251907E+000, 2.4870416E-001, 2.4870416E-001, 2.5496811E-002, 2.5496811E-002, 4.6379265E-003, 4.6379265E-003, 6.9084455E-004, 6.9084455E-004, 1.9433870E-005, 1.9433870E-005, 1.9433870E-005, 1.9433870E-005, 2.2400073E+000, 2.1267936E+000, 3.4181990E-001, 3.4181990E-001, 7.5598413E-002, 7.5598413E-002, 2.1836558E-002, 2.1836558E-002, 4.4687404E-003, 4.4687404E-003, 3.6808309E-004, 3.6808309E-004, 9.8580882E-005, 9.8580882E-005, 9.8580882E-005, 9.8580882E-005, 1.7635430E+000, 1.9407006E+000, 3.9206971E-001, 3.9206971E-001, 1.4910308E-001, 1.4910308E-001, 5.0156059E-002, 5.0156059E-002, 1.4104554E-002, 1.4104554E-002, 2.0450491E-003, 2.0450491E-003, 7.9723455E-004, 7.9723455E-004, 7.9723455E-004, 7.9723455E-004, 4.6404199E-001, 7.4770196E-001, 3.7574874E-001, 3.7574874E-001, 1.0044705E-001, 1.0044705E-001, 4.2407736E-002, 4.2407736E-002, 1.6337386E-002, 1.6337386E-002, 7.7653055E-003, 7.7653055E-003, 1.2835181E-003, 1.2835181E-003, 1.2835181E-003, 1.2835181E-003, 2.1840419E-001, 1.2088214E-001, 9.4783283E-002, 9.4783283E-002, 5.9876094E-002, 5.9876094E-002, 4.1573499E-002, 4.1573499E-002, 2.2761667E-002, 2.2761667E-002, 8.7906291E-003, 8.7906291E-003, 2.6409801E-003, 2.6409801E-003, 2.6409801E-003, 2.6409801E-003
 6.2007724E+000, 1.3166091E+003, 1.2992657E+003, 1.3747628E+003, 1.3747628E+003, 4.4814180E+002, 1.3652434E+003, 1.3934534E+003, 8.4592682E+002, 8.4592682E+002, 4.5875506E+002, 1.3558352E+003, 1.4909739E+003, 1.2148094E+003, 1.2148094E+003, 7.8640892E+002, 1.3413403E+003, 1.5240627E+003, 1.5152403E+003, 1.5152403E+003, 8.9501503E+002, 1.2933500E+003, 1.0439156E+003, 5.0571303E+002, 5.0571303E+002, 3.8560402E+002, 1.0190798E+003, 7.5500928E+002, 6.4126118E+002, 6.4126118E+002, 5.1648945E+002, 2.1455881E+000, 2.2654139E+000, 1.9024790E+000, 1.9024790E+000, 2.7264235E-001, 2.7264235E-001, 2.4509715E-002, 2.4509715E-002, 3.7112820E-003, 3.7112820E-003, 5.7763114E-004, 5.7763114E-004, 1.7938223E-005, 1.7938223E-005, 1.7938223E-005, 1.7938223E-005, 2.0951065E+000, 1.9943324E+000, 3.9117656E-001, 3.9117656E-001, 9.1243438E-002, 9.1243438E-002, 2.0259997E-002, 2.0259997E-002, 4.1554641E-003, 4.1554641E-003, 3.1722501E-004, 3.1722501E-004, 8.9931906E-005, 8.9931906E-005, 8.9931906E-005, 8.9931906E-005, 2.0412782E+000, 1.9911987E+000, 2.9215815E-001, 2.9215815E-001, 9.4881081E-002, 9.4881081E-002, 3.1591410E-002, 3.1591410E-002, 9.0336528E-003, 9.0336528E-003, 1.2407916E-003, 1.2407916E-003, 6.2808464E-004, 6.2808464E-004, 6.2808464E-004, 6.2808464E-004, 4.0064926E-001, 8.5200151E-001, 5.6780626E-001, 5.6780626E-001, 2.2167477E-001, 2.2167477E-001, 1.1719860E-001, 1.1719860E-001, 4.1489404E-002, 4.1489404E-002, 8.7696016E-003, 8.7696016E-003, 1.9147372E-003, 1.9147372E-003, 1.9147372E-003, 1.9147372E-003, 2.3647340E-001, 1.8386028E-001, 1.5565810E-001, 1.5565810E-001, 1.1581700E-001, 1.1581700E-001, 4.1494472E-002, 4.1494472E-002, 2.7772080E-002, 2.7772080E-002, 1.0813738E-002, 1.0813738E-002, 2.4825904E-003, 2.4825904E-003, 2.4825904E-003, 2.4825904E-003
 6.2217268E+000, 1.3163554E+003, 1.2817917E+003, 1.3667269E+003, 1.3667269E+003, 4.7406224E+002, 1.3849218E+003, 1.4034217E+003, 6.4969827E+002, 6.4969827E+002, 3.7415935E+002, 1.2831250E+003, 1.4545318E+003, 1.0310778E+003, 1.0310778E+003, 5.4914172E+002, 1.0337865E+003, 1.4783385E+003, 1.3511624E+003, 1.3511624E+003, 1.0886410E+003, 1.1633974E+003, 1.4316344E+003, 1.0969921E+003, 1.0969921E+003, 4.8230312E+002, 1.0960177E+003, 7.1983066E+002, 5.1203516E+002, 5.1203516E+002, 4.9690409E+002, 2.2736918E+000, 2.1611912E+000, 1.8814967E+000, 1.8814967E+000, 2.6289644E-001, 2.6289644E-001, 2.7364755E-002, 2.7364755E-002, 3.7504655E-003, 3.7504655E-003, 5.4430876E-004, 5.4430876E-004, 1.7189296E-005, 1.7189296E-005, 1.7189296E-005, 1.7189296E-005, 1.9989256E+000, 2.1418559E+000, 4.6702983E-001, 4.6702983E-001, 1.1120243E-001, 1.1120243E-001, 1.9759342E-002, 1.9759342E-002, 4.0843947E-003, 4.0843947E-003, 2.8840238E-004, 2.8840238E-004, 8.2684826E-005, 8.2684826E-005, 8.2684826E-005, 8.2684826E-005, 2.1738081E+000, 1.5058203E+000, 2.2028065E-001, 2.2028065E-001, 4.9706998E-002, 4.9706998E-002, 1.7712061E-002, 1.7712061E-002, 5.4362200E-003, 5.4362200E-003, 7.5711920E-004, 7.5711920E-004, 4.7731468E-004, 4.7731468E-004, 4.7731468E-004, 4.7731468E-004, 2.9323583E-001, 5.1253290E-001, 4.1488942E-001, 4.1488942E-001, 2.5537843E-001, 2.5537843E-001, 1.7556067E-001, 1.7556067E-001, 7.7126050E-002, 7.7126050E-002, 1.4904243E-002, 1.4904243E-002, 4.9589006E-003, 4.9589006E-003, 4.9589006E-003, 4.9589006E-003, 2.9133989E-001, 2.2170031E-001, 1.1171239E-001, 1.1171239E-001, 1.0550544E-001, 1.0550544E-001, 4.7193924E-002, 4.7193924E-002, 2.6960082E-002, 2.6960082E-002, 1.1185149E-002, 1.1185149E-002, 2.3685330E-003, 2.3685330E-003, 2.3685330E-003, 2.3685330E-003
 6.2417702E+000, 1.3808097E+003, 1.3046580E+003, 1.2982191E+003, 1.2982191E+003, 4.6444469E+002, 1.3950695E+003, 1.3950032E+003, 8.8894334E+002, 8.8894334E+002, 3.6439225E+002, 1.4334394E+003, 1.4681638E+003, 7.8211701E+002, 7.8211701E+002, 4.9022055E+002, 7.3217750E+002, 1.2316082E+003, 1.2405066E+003, 1.2405066E+003, 8.5561614E+002, 8.2013068E+002, 1.2433323E+003, 1.1541889E+003, 1.1541889E+003, 7.3718749E+002, 1.0951192E+003, 1.0191749E+003, 5.1833294E+002, 5.1833294E+002, 4.1168437E+002, 2.3525950E+000, 2.2631712E+000, 1.4802395E+000, 1.4802395E+000, 2.2684942E-001, 2.2684942E-001, 2.9038394E-002, 2.9038394E-002, 4.5925233E-003, 4.5925233E-003, 6.0475436E-004, 6.0475436E-004, 1.7288658E-005, 1.7288658E-005, 1.7288658E-005, 1.7288658E-005, 2.0508745E+000, 2.1060261E+000, 5.1766670E-001, 5.1766670E-001, 1.1333130E-001, 1.1333130E-001, 2.0176630E-002, 2.0176630E-002, 4.3986522E-003, 4.3986522E-003, 2.8128196E-004, 2.8128196E-004, 7.7599433E-005, 7.7599433E-005, 7.7599433E-005, 7.7599433E-005, 2.1195495E+000, 1.7573172E+000, 2.8483512E-001, 2.8483512E-001, 4.6365727E-002, 4.6365727E-002, 1.2411782E-002, 1.2411782E-002, 3.8623186E-003, 3.8623186E-003, 5.2627965E-004, 5.2627965E-004, 3.6753983E-004, 3.6753983E-004, 3.6753983E-004, 3.6753983E-004, 2.2837744E-001, 4.2186632E-001, 4.3599198E-001, 4.3599198E-001, 2.4027354E-001, 2.4027354E-001, 1.5631349E-001, 1.5631349E-001, 9.3380461E-002, 9.3380461E-002, 2.0777070E-002, 2.0777070E-002, 9.6494467E-003, 9.6494467E-003, 9.6494467E-003, 9.6494467E-003, 2.6286864E-001, 2.4807682E-001, 1.1781191E-001, 1.1781191E-001, 7.1061274E-002, 7.1061274E-002, 4.8207413E-002, 4.8207413E-002, 2.9969478E-002, 2.9969478E-002, 9.9672447E-003, 9.9672447E-003, 2.2778445E-003, 2.2778445E-003, 2.2778445E-003, 2.2778445E-003
 6.2615668E+000, 1.3511660E+003, 1.2527029E+003, 1.3569858E+003, 1.3569858E+003, 4.7051452E+002, 1.4356391E+003, 1.4205201E+003, 9.2725154E+002, 9.2725154E+002, 3.8767166E+002, 1.4603310E+003, 1.2572265E+003, 6.2579883E+002, 6.2579883E+002, 4.1938441E+002, 8.7438001E+002, 1.2429652E+003, 9.1889156E+002, 9.1889156E+002, 6.7098010E+002, 6.4448306E+002, 8.1425114E+002, 1.0623852E+003, 1.0623852E+003, 9.4664538E+002, 7.2289202E+002, 1.0508388E+003, 8.5457694E+002, 8.5457694E+002, 4.7899936E+002, 2.3861656E+000, 2.1798341E+000, 8.9983103E-001, 8.9983103E-001, 1.8826513E-001, 1.8826513E-001, 2.8014578E-002, 2.8014578E-002, 6.4536124E-003, 6.4536124E-003, 7.5468211E-004, 7.5468211E-004, 1.8165829E-005, 1.8165829E-005, 1.8165829E-005, 1.8165829E-005, 2.0787771E+000, 2.0215421E+000, 5.3538362E-001, 5.3538362E-001, 1.2234567E-001, 1.2234567E-001, 2.5318335E-002, 2.5318335E-002, 5.3970987E-003, 5.3970987E-003, 2.9938046E-004, 2.9938046E-004, 7.4711926E-005, 7.4711926E-005, 7.4711926E-005, 7.4711926E-005, 1.8305665E+000, 1.7610096E+000, 3.0522848E-001, 3.0522848E-001, 6.3306241E-002, 6.3306241E-002, 1.2772350E-002, 1.2772350E-002, 3.4864444E-003, 3.4864444E-003, 4.2243214E-004, 4.2243214E-004, 2.9373545E-004, 2.9373545E-004, 2.9373545E-004, 2.9373545E-004, 3.1682008E-001, 3.5997622E-001, 2.4310602E-001, 2.4310602E-001, 1.5784768E-001, 1.5784768E-001, 1.2512437E-001, 1.2512437E-001, 9.2041384E-002, 9.2041384E-002, 2.1198283E-002, 2.1198283E-002, 1.1774340E-002, 1.1774340E-002, 1.1774340E-002, 1.1774340E-002, 1.5986831E-001, 2.2331317E-001, 1.9213340E-001, 1.9213340E-001, 9.9362997E-002, 9.9362997E-002, 6.7171216E-002, 6.7171216E-002, 5.5876235E-002, 5.5876235E-002, 1.0131950E-002, 1.0131950E-002, 2.3674427E-003, 2.3674427E-003, 2.3674427E-003, 2.3674427E-003
 6.2809010E+000, 1.2884797E+003, 1.1795073E+003, 1.4057802E+003, 1.4057802E+003, 5.5503090E+002, 1.4104565E+003, 1.3633358E+003, 9.7172401E+002, 9.7172401E+002, 4.0214454E+002, 1.4976542E+003, 1.4382586E+003, 6.0758133E+002, 6.0758133E+002, 3.9107663E+002, 9.2473515E+002, 1.1693693E+003, 6.2826751E+002, 6.2826751E+002, 5.0615797E+002, 6.0948180E+002, 7.9958189E+002, 8.3863797E+002, 8.3863797E+002, 7.4821342E+002, 6.0166517E+002, 8.1429026E+002, 8.7467131E+002, 8.7467131E+002, 6.9806674E+002, 2.3889835E+000, 2.0101258E+000, 6.4236109E-001, 6.4236109E-001, 1.6651751E-001, 1.6651751E-001, 2.7129605E-002, 2.7129605E-002, 9.7547069E-003, 9.7547069E-003, 9.9453885E-004, 9.9453885E-004, 1.9641124E-005, 1.9641124E-005, 1.9641124E-005, 1.9641124E-005, 2.0809214E+000, 2.0057227E+000, 4.2038798E-001, 4.2038798E-001, 1.4133981E-001, 1.4133981E-001, 4.1834283E-002, 4.1834283E-002, 7.7976220E-003, 7.7976220E-003, 3.5452164E-004, 3.5452164E-004, 7.4087041E-005, 7.4087041E-005, 7.4087041E-005, 7.4087041E-005, 2.1202590E+000, 1.9269029E+000, 2.9522722E-001, 2.9522722E-001, 6.6968088E-002, 6.6968088E-002, 1.5424344E-002, 1.5424344E-002, 3.5029779E-003, 3.5029779E-003, 3.7062941E-004, 3.7062941E-004, 2.4272345E-004, 2.4272345E-004, 2.4272345E-004, 2.4272345E-004, 3.3612575E-001, 3.5914268E-001, 1.4729738E-001, 1.4729738E-001, 1.0159346E-001, 1.0159346E-001, 7.6828518E-002, 7.6828518E-002, 6.5712107E-002, 6.5712107E-002, 1.6394680E-002, 1.6394680E-002, 1.1344844E-002, 1.1344844E-002, 1.1344844E-002, 1.1344844E-002, 1.2465411E-001, 1.7443589E-001, 1.8879868E-001, 1.8879868E-001, 1.5141536E-001, 1.5141536E-001, 1.2328555E-001, 1.2328555E-001, 9.8975498E-002, 9.8975498E-002, 1.9763236E-002, 1.9763236E-002, 4.2768673E-003, 4.2768673E-003, 4.2768673E-003, 4.2768673E-003
 6.3005867E+000, 1.1238540E+003, 1.1822878E+003, 1.4030682E+003, 1.4030682E+003, 7.0191139E+002, 1.3548933E+003, 1.3189231E+003, 1.1002214E+003, 1.1002214E+003, 4.3148268E+002, 1.4876185E+003, 1.4005689E+003, 6.0133507E+002, 6.0133507E+002, 3.7689334E+002, 1.3663419E+003, 1.1580904E+003, 7.6580552E+002, 7.6580552E+002, 5.4575156E+002, 6.8720423E+002, 8.9185873E+002, 6.5344195E+002, 6.5344195E+002, 5.3586769E+002, 4.8752766E+002, 5.8982163E+002, 6.5784666E+002, 6.5784666E+002, 6.9953396E+002, 2.3611883E+000, 2.0416412E+000, 8.0512039E-001, 8.0512039E-001, 1.8450558E-001, 1.8450558E-001, 2.9113875E-002, 2.9113875E-002, 1.4820889E-002, 1.4820889E-002, 1.3792656E-003, 1.3792656E-003, 2.1680274E-005, 2.1680274E-005, 2.1680274E-005, 2.1680274E-005, 2.1418017E+000, 2.0500064E+000, 3.4901682E-001, 3.4901682E-001, 1.6540173E-001, 1.6540173E-001, 6.6974891E-002, 6.6974891E-002, 1.2518201E-002, 1.2518201E-002, 4.8415076E-004, 4.8415076E-004, 7.7369960E-005, 7.7369960E-005, 7.7369960E-005, 7.7369960E-005, 1.9664797E+000, 2.0385162E+000, 3.3087044E-001, 3.3087044E-001, 8.5586227E-002, 8.5586227E-002, 1.7704878E-002, 1.7704878E-002, 3.6178171E-003, 3.6178171E-003, 3.4825541E-004, 3.4825541E-004, 2.0624852E-004, 2.0624852E-004, 2.0624852E-004, 2.0624852E-004, 4.3683572E-001, 3.1781857E-001, 1.8114128E-001, 1.8114128E-001, 1.1783662E-001, 1.1783662E-001, 7.5040610E-002, 7.5040610E-002, 4.5745114E-002, 4.5745114E-002, 1.1166161E-002, 1.1166161E-002, 9.9436105E-003, 9.9436105E-003, 9.9436105E-003, 9.9436105E-003, 9.2971703E-002, 1.2551138E-001, 1.4522922E-001, 1.4522922E-001, 1.5225132E-001, 1.5225132E-001, 1.4327519E-001, 1.4327519E-001, 1.0150019E-001, 1.0150019E-001, 4.4591533E-002, 4.4591533E-002, 1.6367519E-002, 1.6367519E-002, 1.6367519E-002, 1.6367519E-002
 6.3218543E+000, 1.0810604E+003, 1.3373485E+003, 1.3496710E+003, 1.3496710E+003, 7.4008781E+002, 1.2911477E+003, 1.2855132E+003, 9.8426441E+002, 9.8426441E+002, 4.4349961E+002, 1.4398457E+003, 1.3619979E+003, 6.9205830E+002, 6.9205830E+002, 3.6521840E+002, 1.4665423E+003, 9.8576734E+002, 5.5642050E+002, 5.5642050E+002, 4.4298565E+002, 7.2676827E+002, 9.3446486E+002, 6.2114250E+002, 6.2114250E+002, 5.1003716E+002, 5.1059878E+002, 5.9487750E+002, 5.8608178E+002, 5.8608178E+002, 5.7596161E+002, 2.3313945E+000, 2.1844803E+000, 1.2492193E+000, 1.2492193E+000, 2.2342276E-001, 2.2342276E-001, 3.5275391E-002, 3.5275391E-002, 2.0586471E-002, 2.0586471E-002, 1.9353116E-003, 1.9353116E-003, 2.4387748E-005, 2.4387748E-005, 2.4387748E-005, 2.4387748E-005, 2.2737819E+000, 2.0187445E+000, 3.3829610E-001, 3.3829610E-001, 1.6693786E-001, 1.6693786E-001, 8.4914916E-002, 8.4914916E-002, 1.8711251E-002, 1.8711251E-002, 7.3769775E-004, 7.3769775E-004, 8.3150680E-005, 8.3150680E-005, 8.3150680E-005, 8.3150680E-005, 1.8788788E+000, 2.0022314E+000, 2.7134178E-001, 2.7134178E-001, 8.7100483E-002, 8.7100483E-002, 1.9268356E-002, 1.9268356E-002, 3.7711870E-003, 3.7711870E-003, 3.5271292E-004, 3.5271292E-004, 1.8040924E-004, 1.8040924E-004, 1.8040924E-004, 1.8040924E-004, 4.5972410E-001, 2.7359392E-001, 1.2051483E-001, 1.2051483E-001, 7.7835365E-002, 7.7835365E-002, 7.1726816E-002, 7.1726816E-002, 4.8084583E-002, 4.8084583E-002, 1.0017172E-002, 1.0017172E-002, 8.3125959E-003, 8.3125959E-003, 8.3125959E-003, 8.3125959E-003, 1.1049123E-001, 1.3669680E-001, 1.3090376E-001, 1.3090376E-001, 1.2278038E-001, 1.2278038E-001, 1.0711602E-001, 1.0711602E-001, 7.8343287E-002, 7.8343287E-002, 5.4067286E-002, 5.4067286E-002, 3.3651013E-002, 3.3651013E-002, 3.3651013E-002, 3.3651013E-002
 6.3413819E+000, 1.1209374E+003, 1.3692211E+003, 1.1990151E+003, 1.1990151E+003, 6.3485150E+002, 1.1408191E+003, 1.3470296E+003, 9.3639506E+002, 9.3639506E+002, 4.3459727E+002, 1.3940806E+003, 1.3690653E+003, 8.0813005E+002, 8.0813005E+002, 3.7540561E+002, 1.4756323E+003, 8.8933489E+002, 4.4142867E+002, 4.4142867E+002, 3.7544293E+002, 1.1734266E+003, 8.7648917E+002, 7.9210063E+002, 7.9210063E+002, 5.8171506E+002, 5.7941064E+002, 7.7746846E+002, 6.0380357E+002, 6.0380357E+002, 4.9646667E+002, 2.2787772E+000, 2.2093272E+000, 1.7101548E+000, 1.7101548E+000, 2.5495939E-001, 2.5495939E-001, 4.5419762E-002, 4.5419762E-002, 2.5164996E-002, 2.5164996E-002, 2.4844392E-003, 2.4844392E-003, 2.7534688E-005, 2.7534688E-005, 2.7534688E-005, 2.7534688E-005, 2.1646123E+000, 1.9458203E+000, 3.5864089E-001, 3.5864089E-001, 1.4132494E-001, 1.4132494E-001, 8.7369806E-002, 8.7369806E-002, 2.3307133E-002, 2.3307133E-002, 1.0334277E-003, 1.0334277E-003, 8.6240279E-005, 8.6240279E-005, 8.6240279E-005, 8.6240279E-005, 2.0062930E+000, 2.0924779E+000, 2.8525933E-001, 2.8525933E-001, 8.2824439E-002, 8.2824439E-002, 2.3912429E-002, 2.3912429E-002, 4.4502815E-003, 4.4502815E-003, 3.9763370E-004, 3.9763370E-004, 1.6796938E-004, 1.6796938E-004, 1.6796938E-004, 1.6796938E-004, 6.7165126E-001, 3.3263969E-001, 8.4238830E-002, 8.4238830E-002, 4.6800992E-002, 4.6800992E-002, 4.6227285E-002, 4.6227285E-002, 4.7855914E-002, 4.7855914E-002, 1.2702349E-002, 1.2702349E-002, 6.9437358E-003, 6.9437358E-003, 6.9437358E-003, 6.9437358E-003, 1.4884071E-001, 1.8387205E-001, 1.3384428E-001, 1.3384428E-001, 1.0179070E-001, 1.0179070E-001, 8.1215782E-002, 8.1215782E-002, 7.8932143E-002, 7.8932143E-002, 4.7247724E-002, 4.7247724E-002, 3.6895581E-002, 3.6895581E-002, 3.6895581E-002, 3.6895581E-002
 6.3605227E+000, 1.2203741E+003, 1.3745673E+003, 1.1381547E+003, 1.1381547E+003, 5.1797086E+002, 1.1634791E+003, 1.4308023E+003, 8.9441857E+002, 8.9441857E+002, 4.6079872E+002, 1.2962604E+003, 1.3668891E+003, 8.4299734E+002, 8.4299734E+002, 3.8626638E+002, 1.4599157E+003, 1.0361132E+003, 4.4006399E+002, 4.4006399E+002, 3.6533239E+002, 1.2821777E+003, 6.7690192E+002, 4.9892823E+002, 4.9892823E+002, 5.8831486E+002, 7.2166739E+002, 8.2084066E+002, 6.7940971E+002, 6.7940971E+002, 4.9223126E+002, 2.1831060E+000, 2.2739235E+000, 1.7895864E+000, 1.7895864E+000, 2.4805401E-001, 2.4805401E-001, 5.4511739E-002, 5.4511739E-002, 2.7557132E-002, 2.7557132E-002, 2.8455589E-003, 2.8455589E-003, 3.0790757E-005, 3.0790757E-005, 3.0790757E-005, 3.0790757E-005, 2.0387879E+000, 1.9132327E+000, 4.0728227E-001, 4.0728227E-001, 1.1577877E-001, 1.1577877E-001, 7.6586835E-002, 7.6586835E-002, 2.4021273E-002, 2.4021273E-002, 1.2239497E-003, 1.2239497E-003, 8.5285445E-005, 8.5285445E-005, 8.5285445E-005, 8.5285445E-005, 1.9693291E+000, 1.7252196E+000, 2.5607684E-001, 2.5607684E-001, 8.7894803E-002, 8.7894803E-002, 3.9306382E-002, 3.9306382E-002, 7.4268234E-003, 7.4268234E-003, 5.4679195E-004, 5.4679195E-004, 1.7655719E-004, 1.7655719E-004, 1.7655719E-004, 1.7655719E-004, 1.1000577E+000, 6.0190342E-001, 1.0426371E-001, 1.0426371E-001, 4.4103380E-002, 4.4103380E-002, 3.1678652E-002, 3.1678652E-002, 4.0075337E-002, 4.0075337E-002, 1.7084494E-002, 1.7084494E-002, 5.9277479E-003, 5.9277479E-003, 5.9277479E-003, 5.9277479E-003, 1.7558551E-001, 1.9294129E-001, 1.5434320E-001, 1.5434320E-001, 1.0422068E-001, 1.0422068E-001, 6.5579127E-002, 6.5579127E-002, 5.8938781E-002, 5.8938781E-002, 3.7353838E-002, 3.7353838E-002, 3.2447218E-002, 3.2447218E-002, 3.2447218E-002, 3.2447218E-002
